Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost
ORD-100508,2020-08-11,2020-08-18,CUST-8991,Robert Wilson,Corporate,United Kingdom,Europe,Technology,Paper,Product C,10149.99,17,0.0,2244.1,934.71
ORD-100509,2019-10-13,2019-11-04,CUST-7819,Sarah Johnson,Home Office,United States,Americas,Furniture,Chairs,Product A,6247.52,17,0.0,1642.25,390.53
ORD-100510,2019-07-19,2019-08-12,CUST-5527,Sarah Johnson,Consumer,Australia,Asia-Pacific,Furniture,Phones,Product A,5407.02,23,0.0,1431.67,694.22
ORD-100511,2020-01-22,2020-01-28,CUST-7515,Sarah Johnson,Corporate,United States,Americas,Furniture,Paper,Product A,267.72,2,0.0,36.35,26.78
ORD-100512,2023-12-22,2024-01-20,CUST-6177,Emily Brown,Corporate,Mexico,Europe,Furniture,Chairs,Product C,2500.98,20,0.25,285.13,188.22
ORD-100513,2020-02-25,2020-03-13,CUST-7391,John Smith,Consumer,Mexico,Americas,Furniture,Phones,Product D,1696.97,4,0.0,544.14,104.09
ORD-100514,2019-12-08,2019-12-14,CUST-8336,John Smith,Corporate,United States,Europe,Technology,Chairs,Product C,5358.07,16,0.0,1469.39,759.05
ORD-100515,2019-09-30,2019-10-16,CUST-5386,Sarah Johnson,Consumer,Canada,Americas,Furniture,Chairs,Product B,176.81,1,0.0,62.24,24.66
ORD-100516,2022-09-10,2022-10-07,CUST-8439,John Smith,Corporate,Canada,Americas,Technology,Phones,Product B,741.63,1,0.15,262.75,102.41
ORD-100517,2021-03-30,2021-04-19,CUST-5945,Robert Wilson,Consumer,Mexico,Americas,Furniture,Copiers,Product C,3606.11,13,0.15,530.71,365.46
,2023-06-24,2023-07-11,CUST-6633,Robert Wilson,Corporate,France,Asia-Pacific,Furniture,Paper,Product B,558.31,5,0.05,110.54,31.06
ORD-100519,2021-02-06,2021-02-27,CUST-8444,Robert Wilson,Corporate,United Kingdom,Americas,Technology,Copiers,Product A,7038.4,9,0.05,746.18,752.6
ORD-100520,2019-02-10,2019-02-21,CUST-7094,Mike Davis,Home Office,Germany,Americas,Technology,Desks,Product D,12528.61,17,0.0,1371.05,1673.55
ORD-100521,2022-12-14,2022-12-28,CUST-5426,John Smith,Consumer,Germany,Americas,Technology,Binders,Product B,12266.86,13,0.0,1861.3,1294.8
ORD-100522,2023-01-12,2023-01-26,CUST-6613,Mike Davis,Home Office,Mexico,Asia-Pacific,Furniture,Copiers,Product B,602.95,4,0.0,143.85,84.27
ORD-100523,2019-04-14,2019-04-22,CUST-8350,Mike Davis,Home Office,Australia,Europe,Technology,Phones,Product B,850.73,4,0.0,108.55,79.73
ORD-100524,2022-10-20,2022-11-06,CUST-5775,Emily Brown,Corporate,United Kingdom,Asia-Pacific,Technology,Tables,Product D,798.59,1,0.0,296.21,47.61
ORD-100525,2022-03-06,2022-03-12,CUST-5792,Emily Brown,Corporate,Germany,Americas,Technology,Binders,Product A,4746.41,19,0.05,1334.34,586.63
ORD-100526,2023-05-21,2023-06-04,CUST-5526,Robert Wilson,Consumer,United Kingdom,Americas,Furniture,Copiers,Product C,1080.57,4,0.0,188.19,82.34
ORD-100527,2019-07-07,2019-08-05,CUST-8785,Mike Davis,Consumer,Canada,Europe,Technology,Paper,Product C,14871.4,23,0.1,2998.45,2019.41
ORD-100528,2020-11-05,2020-11-22,CUST-8962,Mike Davis,Corporate,Canada,Europe,Furniture,Paper,Product D,2843.06,8,0.0,528.94,255.76
ORD-100529,2021-11-22,2021-11-30,CUST-6198,Emily Brown,Home Office,Mexico,Americas,Office Supplies,Paper,Product A,130.54,3,0.0,39.72,10.04
ORD-100530,2023-08-22,2023-09-13,CUST-6130,Sarah Johnson,Home Office,Canada,Americas,Technology,Chairs,Product B,1979.01,7,0.0,454.09,201.06
ORD-100531,2023-08-30,2023-09-10,CUST-5702,John Smith,Corporate,Germany,Asia-Pacific,Office Supplies,Tables,Product A,193.13,12,0.2,51.8,13.53
ORD-100532,2022-01-14,2022-02-04,CUST-6699,John Smith,Corporate,United States,Europe,Office Supplies,Phones,Product B,24.08,3,0.0,5.76,2.68
ORD-100533,2019-08-21,,CUST-7744,Emily Brown,Home Office,Mexico,Americas,Technology,Binders,Product B,1052.61,2,0.0,314.14,95.72
,2021-05-31,2021-06-22,CUST-7040,Emily Brown,Consumer,Australia,Europe,Technology,Phones,Product B,5755.15,8,0.1,1143.16,789.18
ORD-100535,2021-11-15,2021-11-30,CUST-8955,Robert Wilson,Consumer,United Kingdom,Asia-Pacific,Office Supplies,Phones,Product C,169.09,13,0.1,36.9,15.22
ORD-100536,2022-07-31,2022-08-11,CUST-6432,Emily Brown,Corporate,United States,Asia-Pacific,Furniture,Copiers,Product D,5904.93,21,0.15,982.25,769.49
ORD-100537,2019-08-23,2019-09-20,CUST-6374,Emily Brown,Home Office,Mexico,Asia-Pacific,Office Supplies,Copiers,Product C,30.79,1,0.05,10.18,2.99
ORD-100538,2019-03-22,2019-03-30,CUST-5126,Robert Wilson,Consumer,Canada,Asia-Pacific,Technology,Paper,Product A,6332.76,21,0.1,2194.56,694.53
ORD-100539,2021-08-23,2021-09-11,CUST-7950,Sarah Johnson,Corporate,France,Americas,Technology,Copiers,Product C,4546.14,9,0.0,646.74,558.66
ORD-100540,2020-07-03,2020-07-10,,Robert Wilson,Home Office,Canada,Asia-Pacific,Office Supplies,Phones,Product B,47.16,7,0.0,17.15,2.97
ORD-100541,2023-04-14,,CUST-6461,Robert Wilson,Consumer,Mexico,Europe,Office Supplies,Paper,Product C,111.18,19,0.0,12.32,9.47
ORD-100542,2019-04-01,2019-04-13,CUST-8970,Mike Davis,Consumer,Australia,Americas,Office Supplies,Binders,Product C,104.07,3,0.0,14.68,14.71
ORD-100543,2022-06-26,2022-07-18,,John Smith,Corporate,Canada,Europe,Furniture,Phones,Product D,5159.32,11,0.0,1395.81,648.29
ORD-100544,2022-06-18,2022-07-05,CUST-7209,Robert Wilson,Corporate,Australia,Europe,Technology,Binders,Product A,3220.85,6,0.05,1186.0,432.18
ORD-100545,2019-05-05,2019-05-17,CUST-8728,John Smith,Corporate,Mexico,Europe,Technology,Desks,Product B,5461.05,19,0.0,1847.56,421.26
ORD-100546,2019-01-26,2019-02-14,CUST-8675,John Smith,Consumer,France,Americas,Technology,Tables,Product B,8659.3,15,0.0,2712.93,530.64
,2022-03-05,2022-03-13,CUST-8411,Sarah Johnson,Consumer,France,Asia-Pacific,Furniture,Copiers,Product B,6287.87,23,0.0,1377.16,410.68
ORD-100548,2022-01-03,2022-01-09,CUST-6649,Emily Brown,Corporate,Canada,Americas,Furniture,Chairs,Product D,7407.47,23,0.0,2363.91,1060.03
ORD-100549,2023-05-03,2023-05-26,CUST-5073,Robert Wilson,Home Office,Australia,Europe,Furniture,Binders,Product B,1958.84,10,0.0,414.85,207.83
ORD-100550,2021-08-16,2021-08-21,CUST-5949,Mike Davis,Corporate,Canada,Europe,Technology,Desks,Product A,5942.49,8,0.2,2309.79,414.47
ORD-100551,2023-07-04,2023-07-30,,Robert Wilson,Corporate,Australia,Americas,Technology,Tables,Product B,11853.48,19,0.0,2216.56,732.47
ORD-100552,2021-06-07,2021-06-15,CUST-7185,Sarah Johnson,Corporate,United States,Europe,Technology,Paper,Product B,2394.65,6,0.2,729.02,
ORD-100553,2023-05-16,2023-06-08,CUST-8631,Mike Davis,Corporate,France,Americas,Office Supplies,Binders,Product C,93.34,5,0.0,35.12,7.02
,2021-11-23,2021-12-01,CUST-7396,Mike Davis,Home Office,France,Asia-Pacific,Office Supplies,Chairs,Product D,569.38,21,0.0,180.26,33.66
ORD-100555,2023-04-13,2023-05-05,,Robert Wilson,Home Office,Australia,Asia-Pacific,Office Supplies,Paper,Product B,62.6,6,0.25,8.78,
ORD-100556,2021-04-03,2021-04-19,CUST-8487,Mike Davis,Home Office,United States,Americas,Furniture,Phones,Product C,1540.73,10,0.0,475.41,112.59
ORD-100557,2023-04-20,2023-04-25,CUST-5412,Emily Brown,Consumer,Germany,Europe,Office Supplies,Binders,Product A,110.63,5,0.1,42.49,15.21
ORD-100558,2020-12-24,2021-01-13,CUST-6870,Mike Davis,Corporate,Australia,Americas,Technology,Phones,Product D,7169.27,10,0.15,1067.75,603.56
ORD-100559,2020-12-19,2021-01-16,CUST-7613,Robert Wilson,Home Office,United States,Americas,Furniture,Tables,Product A,8320.77,21,0.05,2402.5,1006.96
ORD-100560,2019-10-20,2019-10-29,CUST-7685,Mike Davis,Home Office,Mexico,Asia-Pacific,Technology,Desks,Product D,7159.75,18,0.0,2855.5,487.34
ORD-100561,2019-06-25,2019-07-11,CUST-5687,Sarah Johnson,Home Office,Canada,Asia-Pacific,Technology,Tables,Product D,8270.35,12,0.0,2553.96,502.81
ORD-100562,2019-04-05,2019-04-26,CUST-8979,Robert Wilson,Consumer,United States,Europe,Furniture,Desks,Product D,1430.73,13,0.0,453.37,185.54
ORD-100563,2023-05-05,2023-05-13,CUST-8076,Emily Brown,Consumer,Germany,Europe,Furniture,Chairs,Product D,910.34,3,0.2,147.78,
ORD-100564,2020-10-23,2020-11-02,CUST-7617,Emily Brown,Home Office,Australia,Asia-Pacific,Technology,Copiers,Product C,2817.9,3,0.05,822.79,407.41
ORD-100565,2021-03-30,2021-04-10,CUST-8469,Robert Wilson,Corporate,United States,Europe,Furniture,Paper,Product B,2150.62,5,0.0,296.32,293.39
ORD-100566,2023-09-10,2023-09-18,CUST-7631,Sarah Johnson,Consumer,Canada,Americas,Technology,Binders,Product A,3299.29,11,0.0,356.33,
ORD-100567,2022-11-22,2022-12-12,CUST-5591,Robert Wilson,Consumer,Canada,Americas,Technology,Paper,Product D,5166.95,12,0.1,1899.61,531.06
ORD-100568,2020-04-26,2020-05-06,CUST-7967,Mike Davis,Consumer,France,Asia-Pacific,Furniture,Copiers,Product D,6389.32,22,0.0,1960.07,663.3
ORD-100569,2019-08-31,2019-09-22,CUST-5279,Mike Davis,Consumer,Mexico,Asia-Pacific,Furniture,Tables,Product D,3509.47,12,0.1,1057.22,277.77
ORD-100570,2020-01-06,2020-01-19,CUST-6572,Robert Wilson,Corporate,Mexico,Americas,Technology,Desks,Product C,10661.64,24,0.1,2080.09,1435.36
ORD-100571,2020-05-06,2020-05-16,CUST-7178,Robert Wilson,Consumer,United Kingdom,Asia-Pacific,Technology,Binders,Product B,6740.96,12,0.0,944.1,
ORD-100572,2023-11-23,2023-12-12,CUST-8052,Mike Davis,Home Office,Canada,Asia-Pacific,Office Supplies,Binders,Product D,221.09,5,0.0,24.12,12.08
ORD-100573,2023-11-26,2023-12-20,CUST-5081,John Smith,Home Office,France,Asia-Pacific,Technology,Copiers,Product C,13321.16,21,0.0,2371.42,1014.18
ORD-100574,2023-05-10,2023-05-27,CUST-5308,Mike Davis,Home Office,United States,Europe,Furniture,Copiers,Product D,490.08,3,0.1,158.23,61.7
ORD-100575,2019-04-25,2019-05-05,CUST-7517,Robert Wilson,Consumer,United Kingdom,Europe,Technology,Paper,Product D,5390.11,16,0.0,1951.09,315.43
ORD-100576,2023-03-25,2023-04-22,CUST-5256,Emily Brown,Consumer,Mexico,Americas,Technology,Desks,Product D,1350.91,7,0.1,513.72,175.52
ORD-100577,2019-12-10,,CUST-8477,Robert Wilson,Home Office,United States,Americas,Furniture,Chairs,Product A,671.19,3,0.0,123.63,43.85
ORD-100578,2020-07-16,2020-08-07,CUST-7596,Sarah Johnson,Home Office,Canada,Asia-Pacific,Technology,Desks,Product D,2655.87,5,0.0,650.74,227.47
ORD-100579,2021-10-28,2021-11-10,CUST-6588,Emily Brown,Consumer,Australia,Americas,Technology,Desks,Product D,1765.93,8,0.2,383.21,190.18
ORD-100580,2021-05-14,2021-06-11,CUST-7429,John Smith,Corporate,France,Asia-Pacific,Furniture,Paper,Product C,2443.63,8,0.0,833.07,217.02
ORD-100581,2021-11-03,2021-11-17,CUST-7244,Robert Wilson,Corporate,Australia,Asia-Pacific,Technology,Tables,Product C,6963.98,23,0.1,2571.28,962.32
ORD-100582,2021-01-01,2021-01-21,CUST-7178,John Smith,Corporate,France,Asia-Pacific,Furniture,Binders,Product D,999.45,2,0.0,180.3,115.87
ORD-100583,2023-02-11,2023-03-04,CUST-6786,Mike Davis,Home Office,Australia,Asia-Pacific,Furniture,Paper,Product A,549.42,2,0.1,165.5,27.99
ORD-100584,2023-03-25,2023-04-15,CUST-5659,John Smith,Consumer,Mexico,Asia-Pacific,Office Supplies,Copiers,Product C,872.92,21,0.05,127.8,79.26
ORD-100585,2021-03-31,2021-04-25,CUST-6464,Mike Davis,Corporate,Canada,Asia-Pacific,Furniture,Tables,Product B,5413.31,14,0.2,700.01,
ORD-100586,2020-07-17,2020-07-23,CUST-7898,Sarah Johnson,Consumer,United Kingdom,Europe,Furniture,Tables,Product C,2008.28,7,0.0,345.47,209.37
ORD-100587,2020-01-30,2020-02-18,CUST-6906,Sarah Johnson,Home Office,Germany,Americas,Office Supplies,Binders,Product D,116.51,4,0.0,27.35,6.89
ORD-100588,2022-01-06,2022-01-12,CUST-8010,Robert Wilson,Consumer,Germany,Asia-Pacific,Office Supplies,Copiers,Product C,343.44,16,0.2,134.67,
ORD-100589,2020-06-18,2020-07-10,CUST-7646,Emily Brown,Home Office,United Kingdom,Europe,Office Supplies,Paper,Product A,295.66,10,0.0,32.6,29.56
ORD-100590,2023-04-28,2023-05-13,,Sarah Johnson,Consumer,France,Europe,Technology,Phones,Product A,5121.48,19,0.0,854.7,475.28
ORD-100591,2022-01-18,2022-01-25,CUST-8684,Sarah Johnson,Home Office,United States,Americas,Technology,Binders,Product D,7861.5,10,0.05,2314.77,1105.31
ORD-100592,2023-02-14,2023-03-06,CUST-7333,Emily Brown,Home Office,Canada,Asia-Pacific,Furniture,Binders,Product D,901.18,8,0.0,160.01,119.29
ORD-100593,2021-03-29,2021-04-27,CUST-6036,Robert Wilson,Corporate,United Kingdom,Asia-Pacific,Furniture,Copiers,Product D,5493.29,13,0.0,1390.21,429.4
ORD-100594,2021-03-13,2021-04-09,CUST-7000,Emily Brown,Corporate,Australia,Europe,Office Supplies,Tables,Product B,622.93,19,0.0,204.44,89.18
ORD-100595,2023-01-21,2023-01-28,,Robert Wilson,Home Office,United States,Europe,Office Supplies,Phones,Product A,153.68,16,0.05,52.53,11.51
ORD-100596,2021-12-06,2021-12-31,CUST-5051,Emily Brown,Home Office,Mexico,Europe,Technology,Desks,Product A,21080.1,22,0.0,2907.18,1540.19
ORD-100597,2020-06-24,2020-07-17,CUST-5631,Sarah Johnson,Home Office,Germany,Europe,Technology,Binders,Product C,872.61,3,0.0,176.67,88.07
ORD-100598,2022-05-18,2022-05-23,,Emily Brown,Consumer,Germany,Asia-Pacific,Office Supplies,Paper,Product C,319.62,12,0.0,127.08,42.87
ORD-100599,2020-08-14,2020-08-25,CUST-8175,Sarah Johnson,Corporate,France,Americas,Technology,Tables,Product D,635.5,1,0.05,131.66,53.53
ORD-100600,2019-02-14,2019-02-24,CUST-8489,Emily Brown,Consumer,Mexico,Asia-Pacific,Furniture,Phones,Product A,2864.56,6,0.0,322.45,310.58
ORD-100601,2020-06-20,2020-06-26,CUST-8463,Robert Wilson,Consumer,Mexico,Europe,Office Supplies,Tables,Product C,463.96,18,0.25,54.93,46.24
ORD-100602,2023-10-22,2023-11-09,CUST-5510,Robert Wilson,Corporate,Australia,Asia-Pacific,Furniture,Binders,Product C,3093.64,8,0.1,980.94,216.81
ORD-100603,2022-02-11,2022-02-20,CUST-7063,Emily Brown,Home Office,Canada,Asia-Pacific,Technology,Desks,Product D,5130.47,11,0.0,1088.02,556.72
ORD-100604,2021-01-11,2021-01-21,CUST-7635,John Smith,Home Office,United Kingdom,Europe,Furniture,Desks,Product A,879.03,2,0.0,166.54,88.15
ORD-100605,2023-07-20,,CUST-8920,John Smith,Home Office,Mexico,Europe,Office Supplies,Paper,Product D,93.19,8,0.0,21.29,4.92
ORD-100606,2021-02-18,2021-03-11,CUST-7538,Emily Brown,Home Office,United Kingdom,Americas,Furniture,Paper,Product D,1429.32,5,0.05,452.3,
ORD-100607,2022-01-31,2022-02-06,CUST-8111,Robert Wilson,Home Office,France,Europe,Office Supplies,Copiers,Product C,904.18,20,0.0,196.01,87.01
ORD-100608,2023-06-10,2023-06-19,CUST-5447,Sarah Johnson,Consumer,United Kingdom,Europe,Technology,Desks,Product C,10377.06,20,0.0,1567.34,1321.49
ORD-100609,2020-05-16,2020-06-04,CUST-7368,Robert Wilson,Home Office,United States,Asia-Pacific,Technology,Binders,Product A,15313.61,21,0.0,4250.66,1640.61
ORD-100610,2023-02-21,2023-03-09,CUST-8444,John Smith,Consumer,Australia,Americas,Office Supplies,Tables,Product A,394.16,11,0.1,93.29,34.43
ORD-100611,2020-11-21,2020-11-29,CUST-7766,Sarah Johnson,Home Office,United Kingdom,Americas,Technology,Phones,Product A,9433.79,21,0.1,2536.22,
ORD-100612,2020-05-10,2020-05-31,CUST-7397,Mike Davis,Consumer,Mexico,Americas,Furniture,Copiers,Product B,9749.73,23,0.1,2315.41,1379.06
ORD-100613,2019-02-20,2019-03-15,CUST-7578,John Smith,Home Office,United Kingdom,Asia-Pacific,Technology,Paper,Product D,5151.93,10,0.15,1763.97,322.04
ORD-100614,2022-02-03,2022-02-20,CUST-6492,Emily Brown,Corporate,United States,Europe,Office Supplies,Binders,Product B,608.97,13,0.05,86.16,56.32
ORD-100615,2019-02-03,2019-02-15,CUST-6076,Emily Brown,Home Office,Mexico,Europe,Office Supplies,Copiers,Product B,679.79,22,0.0,261.84,49.51
ORD-100616,2020-12-06,2021-01-01,,John Smith,Home Office,Mexico,Americas,Furniture,Chairs,Product A,611.62,2,0.0,80.77,81.72
ORD-100617,2021-05-04,2021-05-14,CUST-7869,Sarah Johnson,Corporate,Mexico,Americas,Furniture,Copiers,Product A,2329.39,15,0.0,511.8,169.09
ORD-100618,2023-07-10,2023-08-08,CUST-6656,Robert Wilson,Home Office,France,Europe,Technology,Binders,Product C,7835.37,24,0.0,1076.74,666.73
ORD-100619,2020-03-09,2020-03-25,CUST-5159,John Smith,Home Office,Mexico,Americas,Technology,Phones,Product A,8347.28,16,0.0,2447.16,626.53
ORD-100620,2022-07-14,2022-07-28,CUST-6050,Sarah Johnson,Corporate,Australia,Americas,Technology,Binders,Product B,12778.67,17,0.0,3881.83,1388.7
ORD-100621,2021-01-31,2021-02-14,CUST-7209,Sarah Johnson,Corporate,Canada,Americas,Furniture,Binders,Product A,6109.22,24,0.05,1542.27,
ORD-100622,2021-12-27,2022-01-13,CUST-6065,John Smith,Consumer,Canada,Asia-Pacific,Technology,Tables,Product C,1960.28,5,0.0,523.55,280.97
ORD-100623,2022-09-13,2022-09-18,CUST-7562,John Smith,Consumer,United Kingdom,Asia-Pacific,Furniture,Chairs,Product C,1341.77,14,0.15,164.81,93.91
,2021-05-22,2021-06-17,CUST-8709,Mike Davis,Consumer,Canada,Americas,Office Supplies,Binders,Product B,114.05,24,0.05,44.05,16.01
ORD-100625,2020-03-11,2020-03-31,CUST-6483,Robert Wilson,Corporate,United States,Europe,Technology,Desks,Product A,10191.52,15,0.0,2475.54,587.12
ORD-100626,2020-02-01,2020-02-08,CUST-7986,Emily Brown,Home Office,France,Asia-Pacific,Technology,Tables,Product B,15806.26,19,0.0,4589.51,1410.75
,2022-07-03,2022-07-19,CUST-5276,Emily Brown,Consumer,United States,Europe,Technology,Desks,Product A,2827.04,3,0.0,667.83,245.15
ORD-100628,2019-12-08,2019-12-15,CUST-8707,Robert Wilson,Corporate,United Kingdom,Americas,Technology,Copiers,Product B,7037.15,14,0.15,1654.29,568.36
ORD-100629,2022-02-12,2022-03-08,CUST-8716,Robert Wilson,Home Office,Mexico,Americas,Office Supplies,Desks,Product B,203.35,8,0.0,51.26,23.05
ORD-100630,2021-12-09,2021-12-21,CUST-8823,John Smith,Home Office,Australia,Asia-Pacific,Furniture,Desks,Product A,3118.4,14,0.05,583.41,163.32
ORD-100631,2019-02-05,,CUST-5971,Emily Brown,Home Office,United Kingdom,Europe,Office Supplies,Chairs,Product D,270.69,13,0.2,73.65,31.63
ORD-100632,2022-12-11,2023-01-05,CUST-5692,Mike Davis,Home Office,Germany,Europe,Technology,Copiers,Product A,630.4,2,0.05,129.49,53.57
ORD-100633,2021-10-28,2021-11-14,CUST-8694,John Smith,Corporate,Mexico,Europe,Technology,Tables,Product C,8253.3,16,0.05,1276.79,1035.85
ORD-100634,2022-08-01,2022-08-30,CUST-5611,John Smith,Consumer,Germany,Americas,Furniture,Chairs,Product A,1706.33,6,0.0,515.65,229.23
ORD-100635,2019-09-03,2019-09-23,CUST-6746,John Smith,Home Office,Canada,Asia-Pacific,Technology,Phones,Product A,6039.65,23,0.0,2031.96,400.22
ORD-100636,2023-08-15,2023-09-12,CUST-8979,Mike Davis,Corporate,Australia,Europe,Technology,Tables,Product B,9690.56,14,0.0,2257.45,1320.71
ORD-100637,2022-05-18,2022-06-04,CUST-7228,Robert Wilson,Consumer,Mexico,Asia-Pacific,Technology,Copiers,Product C,4506.76,9,0.0,1173.84,636.57
ORD-100638,2020-11-27,2020-12-25,CUST-7517,John Smith,Home Office,United States,Europe,Office Supplies,Paper,Product D,593.45,22,0.0,63.36,47.12
ORD-100639,2022-08-25,2022-09-21,CUST-5812,Robert Wilson,Consumer,France,Americas,Office Supplies,Copiers,Product B,179.42,20,0.1,43.12,
ORD-100640,2021-06-13,2021-07-04,CUST-6964,Robert Wilson,Corporate,United States,Americas,Furniture,Binders,Product D,5158.92,21,0.1,1798.4,355.38
ORD-100641,2021-02-02,2021-02-28,CUST-7823,Mike Davis,Corporate,France,Europe,Office Supplies,Binders,Product A,682.46,14,0.0,71.17,72.52
ORD-100642,2021-12-19,2022-01-02,CUST-8372,Emily Brown,Home Office,Germany,Asia-Pacific,Furniture,Paper,Product A,1661.84,17,0.25,496.12,157.31
ORD-100643,2022-06-14,2022-07-11,CUST-5475,Sarah Johnson,Consumer,France,Americas,Office Supplies,Chairs,Product A,729.66,23,0.0,214.27,42.16
ORD-100644,2022-04-01,2022-04-27,CUST-8504,Sarah Johnson,Home Office,United States,Europe,Technology,Tables,Product C,4218.28,7,0.0,1228.78,510.59
ORD-100645,2022-02-15,2022-03-12,CUST-8754,Robert Wilson,Home Office,Canada,Europe,Furniture,Copiers,Product B,3818.19,16,0.25,1470.08,200.62
ORD-100646,2023-10-11,2023-11-01,CUST-6612,Emily Brown,Home Office,United Kingdom,Europe,Furniture,Binders,Product D,2991.66,16,0.0,527.29,438.61
ORD-100647,2019-01-02,2019-01-11,CUST-8026,Emily Brown,Consumer,Canada,Asia-Pacific,Furniture,Copiers,Product C,8757.67,20,0.0,1974.99,993.33
ORD-100648,2022-05-28,2022-06-13,CUST-8137,Robert Wilson,Corporate,United Kingdom,Asia-Pacific,Office Supplies,Paper,Product A,32.52,5,0.0,7.84,2.0
ORD-100649,2020-03-01,,CUST-6379,John Smith,Corporate,Germany,Europe,Office Supplies,Tables,Product C,762.93,21,0.15,209.54,88.59
ORD-100650,2019-04-24,2019-04-29,CUST-5808,Mike Davis,Home Office,Canada,Americas,Technology,Paper,Product A,5637.48,12,0.0,1777.96,310.54
ORD-100651,2023-04-03,2023-04-29,CUST-7877,Sarah Johnson,Corporate,United Kingdom,Europe,Technology,Tables,Product A,13136.48,24,0.1,1817.5,1178.2
ORD-100652,2022-01-04,2022-01-17,CUST-7843,Mike Davis,Consumer,France,Europe,Technology,Tables,Product A,5447.34,7,0.05,1874.7,384.24
ORD-100653,2021-04-28,2021-05-07,CUST-8029,John Smith,Corporate,France,Europe,Office Supplies,Tables,Product D,597.53,24,0.0,72.57,74.19
ORD-100654,2019-06-22,2019-07-04,CUST-6040,Sarah Johnson,Consumer,Canada,Asia-Pacific,Technology,Desks,Product D,814.99,2,0.05,130.13,42.26
ORD-100655,2023-12-03,2023-12-09,CUST-7996,Emily Brown,Home Office,Mexico,Americas,Furniture,Copiers,Product B,2189.48,7,0.0,554.79,214.26
ORD-100656,2023-01-14,2023-01-20,CUST-8922,Robert Wilson,Consumer,United States,Europe,Office Supplies,Tables,Product A,27.07,4,0.0,5.19,1.48
ORD-100657,2020-05-21,2020-06-16,CUST-8025,Mike Davis,Corporate,Australia,Europe,Furniture,Chairs,Product B,1611.98,7,0.0,510.18,
ORD-100658,2019-08-29,2019-09-05,CUST-5627,Emily Brown,Home Office,Germany,Asia-Pacific,Office Supplies,Tables,Product C,231.84,18,0.1,85.8,14.25
ORD-100659,2021-10-17,2021-11-04,CUST-5852,Mike Davis,Corporate,United Kingdom,Americas,Office Supplies,Binders,Product C,419.59,14,0.0,65.63,31.79
ORD-100660,2022-10-11,2022-11-09,CUST-6803,Mike Davis,Corporate,Germany,Americas,Technology,Tables,Product C,7493.11,10,0.05,1060.14,989.86
ORD-100661,2021-01-17,2021-01-26,CUST-6359,Sarah Johnson,Home Office,Canada,Asia-Pacific,Office Supplies,Phones,Product B,209.33,11,0.0,60.99,
ORD-100662,2020-05-25,2020-06-11,CUST-7808,Robert Wilson,Home Office,United Kingdom,Americas,Furniture,Chairs,Product C,5341.37,18,0.0,1765.54,411.01
ORD-100663,2021-06-05,2021-06-18,CUST-8066,Mike Davis,Consumer,Australia,Europe,Technology,Copiers,Product C,7779.68,11,0.0,2553.82,529.35
ORD-100664,2019-07-29,2019-08-10,CUST-5799,John Smith,Home Office,United Kingdom,Americas,Office Supplies,Chairs,Product A,90.7,4,0.0,28.0,9.45
ORD-100665,2020-10-10,2020-11-03,CUST-8533,John Smith,Corporate,Germany,Americas,Furniture,Binders,Product A,9406.01,20,0.0,2761.64,1345.39
ORD-100666,2022-05-10,2022-05-17,CUST-6094,Emily Brown,Home Office,Canada,Americas,Technology,Chairs,Product C,1630.57,4,0.0,486.59,
ORD-100667,2019-03-31,2019-04-08,CUST-6079,Emily Brown,Home Office,Germany,Europe,Office Supplies,Chairs,Product A,277.87,21,0.05,68.97,27.11
ORD-100668,2020-09-09,2020-10-05,CUST-6856,Robert Wilson,Corporate,Germany,Americas,Furniture,Chairs,Product A,6270.08,16,0.0,2152.55,935.24
ORD-100669,2023-07-22,2023-08-18,CUST-5965,Robert Wilson,Consumer,Canada,Asia-Pacific,Technology,Paper,Product A,1761.04,9,0.2,479.33,172.83
ORD-100670,2021-07-17,2021-07-30,CUST-5705,Emily Brown,Corporate,France,Asia-Pacific,Office Supplies,Paper,Product C,171.68,9,0.05,18.94,21.78
ORD-100671,2022-07-28,2022-08-12,CUST-5062,Robert Wilson,Corporate,France,Americas,Furniture,Binders,Product B,1969.44,8,0.0,750.05,
ORD-100672,2021-02-24,2021-03-18,CUST-7357,Emily Brown,Corporate,Germany,Americas,Furniture,Phones,Product D,983.2,9,0.0,208.34,104.06
ORD-100673,2021-09-18,2021-10-16,CUST-5440,Sarah Johnson,Consumer,France,Asia-Pacific,Technology,Tables,Product C,1916.54,2,0.0,402.74,154.21
ORD-100674,2020-06-11,2020-06-17,CUST-7604,Robert Wilson,Consumer,United States,Asia-Pacific,Technology,Phones,Product A,1016.76,4,0.1,171.05,
ORD-100675,2023-12-29,2024-01-26,CUST-6913,Sarah Johnson,Home Office,Germany,Europe,Furniture,Paper,Product C,552.12,2,0.0,140.09,48.98
ORD-100676,2019-10-24,2019-11-17,CUST-8785,Mike Davis,Consumer,Canada,Americas,Technology,Tables,Product B,1020.76,6,0.15,213.06,112.25
ORD-100677,2019-01-15,2019-01-26,CUST-8445,Mike Davis,Consumer,Australia,Europe,Furniture,Copiers,Product B,771.25,3,0.0,219.66,83.26
